4000 30000
744 1012 683945
2474 2670 189257
2942 2948 127300
1558 3811 210799
1557 2324 466361
2630 3031 963253
3795 3889 98147
2133 2941 549080
2550 2919 227948
1000 2295 800684
724 3390 14047
669 2060 816521
1359 2278 743814
1930 2916 11624
730 824 570300
206 3443 861281
95 3048 661427
1195 2227 816719
777 2275 907637
2128 2575 582284
2851 3612 473673
1659 3872 192084
2501 2532 1442
431 2346 160357
1512 2323 957532
623 954 841738
354 2256 805832
1548 3683 180058
175 403 137186
392 2749 659314
2676 2712 174516
350 371 366739
786 2902 425240
1248 2229 510022
2938 3922 315533
471 896 340838
2209 3151 549191
41 3185 555091
451 3587 907617
1990 3979 318365
1304 3006 653429
172 3707 377799
493 2912 857052
504 2721 318651
2010 2526 290572
2411 2480 859467
688 3249 402969
793 1080 66154
236 1883 182092
3853 3872 658422
1527 2570 77428
1698 3999 429134
961 1798 421978
1464 2851 541050
1502 3989 463060
427 2399 145539
2000 3894 946579
3144 3216 672010
1370 3379 501892
3231 3462 89763
1800 1885 127641
2151 3665 757339
799 3948 894651
3130 3150 932115
180 1004 412455
1782 3240 134854
1132 1675 989205
890 3711 8348
2611 3721 263726
1966 2425 179308
309 3729 73459
3723 3973 599609
1062 1123 651909
604 3713 87410
180 784 224765
375 636 354546
1506 3842 852573
1047 1216 121814
1289 1747 228425
1473 3254 870849
1133 3334 707509
2592 3056 815833
469 2202 141307
534 2463 105911
713 1873 767046
1700 2639 71420
1185 1541 680926
1758 2939 58493
685 3925 359781
350 2157 119386
3551 3641 427072
2233 3060 894127
786 3245 826948
552 3600 87481
1472 2815 640545
462 1861 382245
1282 1999 480137
108 2560 407076
32 1053 687760
381 1187 102269
283 573 829909
3342 3645 460493
2125 2938 593630
1073 3490 881229
906 2304 410701
517 1451 439514
2150 3696 289512
186 709 329620
1761 3262 681651
3299 3374 90384
1643 3872 426666
3868 3905 914360
398 2344 369297
2381 3416 449138
673 3610 259794
2124 2663 568310
2171 2178 478811
42 2356 639519
1662 1969 141631
1343 3666 344930
2402 2985 885153
1420 3241 673020
132 3991 151716
1782 2371 115483
1980 3272 168156
643 3066 950279
3172 3728 876801
2539 3213 395157
1227 2410 945125
42 1244 730819
972 3997 821804
1416 2477 113396
1900 3849 33386
33 3565 691756
3049 3304 969736
2370 3205 310730
1484 2449 154253
1340 2285 789817
1794 3749 547043
3272 3790 656638
1113 2091 692634
247 3589 114402
1644 3438 836301
3002 3030 260333
2050 3139 835636
1227 1254 338357
3089 3957 853158
1726 2562 342497
379 3519 962245
2790 3423 370387
413 1233 395499
1048 1479 955440
3122 3450 206877
103 2504 817878
788 1642 420280
776 2868 665885
3134 3176 504974
644 1737 847051
2115 3493 54569
1738 1889 621711
477 2302 762943
329 3701 332773
3150 3769 411895
2646 3604 66398
391 876 504391
1156 1166 179258
651 3042 434433
368 1294 424169
786 3419 454635
2340 2876 556524
403 3704 419177
32 3698 218877
472 3800 586378
367 2445 357981
3117 3673 310371
828 3508 311888
221 2766 184539
940 1551 814184
358 2072 543322
707 3050 334197
1583 3452 589900
1112 3150 222284
3621 3989 154083
339 2367 624880
700 3807 452552
3071 3314 573731
2431 2960 137952
333 3851 199243
2035 2404 55601
1357 3110 827002
1045 3906 102453
2156 2159 193954
443 2497 401574
1215 2878 686264
110 1915 598070
662 1337 157735
648 2746 544517
498 1050 192849
293 2885 43252
241 246 66714
499 3248 336110
2054 2657 754265
8 3451 572761
1935 2680 377976
199 2790 44242
2622 3451 365578
357 2548 170226
875 3597 642723
2076 3890 629959
135 1329 126200
395 3383 531050
505 1436 918058
1443 3122 509508
236 3729 492187
280 2564 7328
2806 2901 991131
384 3609 533678
483 2610 289275
1686 2911 457164
239 3645 125650
985 2197 89032
1599 1841 998819
962 3657 532614
1165 1197 608342
1705 3760 428621
1385 2917 591521
516 3301 771130
2195 2262 511964
299 3822 6874
296 986 815464
2492 2988 520800
21 91 942640
99 3192 351602
1616 3806 353150
149 3320 325262
1056 1122 312178
644 1572 195830
126 3766 146444
442 3587 806742
924 3669 323037
3485 3911 337881
283 286 382323
2926 3475 374421
2880 3280 340036
383 3780 287707
902 1997 224763
1897 2175 142334
2358 2374 90451
802 3167 358389
2835 3544 919664
2320 2934 899926
815 2957 388209
2234 3490 416035
1466 1911 999666
1848 2300 263798
2007 3844 120699
2370 3122 710947
1079 1808 289320
259 1880 400486
1776 3000 567673
709 3016 89992
1875 2943 37300
1716 3504 319533
3539 3978 320998
2277 3557 394845
636 3355 899040
54 3757 145762
1565 3353 330840
673 2175 600720
1512 1527 794847
542 1185 203555
3484 3529 713781
829 2987 191496
714 2877 527473
1713 2434 578102
910 2140 114737
303 2546 394845
1898 2065 44409
905 2923 702936
434 1977 212462
824 1970 525355
731 1498 508839
2512 2678 100177
2360 3391 199054
1455 2186 837839
640 2365 763978
2667 3377 614523
1083 2222 100421
1987 2984 543695
2272 3964 312128
1139 2734 522449
89 1870 748298
733 1280 26975
1458 3093 710717
864 1630 120524
2269 3055 134888
1997 3385 201906
218 1909 950988
2682 3553 229326
1824 2729 637641
909 2857 970780
1306 1350 948649
1956 2629 801381
438 931 236825
1653 4000 782454
524 1059 49074
444 3764 635070
2022 2704 451640
1362 1737 543192
465 2689 129016
330 3321 454276
978 3462 11625
111 3285 342606
567 1845 31043
566 2670 825048
1125 1442 46106
1557 2551 974549
1622 3579 741252
940 1262 962988
454 3980 699804
662 1822 747476
99 123 144805
76 586 640089
2430 2682 776655
1099 2078 781573
2575 3126 259014
1126 1584 376570
134 2747 852500
360 1738 637792
1079 1165 961771
883 3339 978432
712 3437 174907
1517 3512 983492
1607 2546 721921
623 2262 627019
100 3835 513946
1683 3201 399071
124 2168 950169
624 3906 618880
1336 2416 432044
188 2570 551382
2972 3281 431170
798 2231 83034
1723 2756 849579
1369 3996 278201
1204 3368 710300
756 1314 191982
385 879 730502
1503 2906 550759
270 1786 132094
809 2182 207015
133 1565 490296
1087 2363 159445
121 438 854552
433 1700 835920
253 3800 885123
1113 2905 810231
1849 3240 955109
754 1742 204963
501 2891 681233
947 1073 378393
2637 3962 758525
75 2610 29240
196 2407 657677
959 2247 882109
880 2500 362261
1756 2355 579373
586 995 481574
48 3088 502679
1011 3588 261570
534 2596 706642
848 1342 905630
3457 3867 289704
1107 1864 941899
3136 3174 744498
53 1598 942997
2408 3859 313104
3345 3584 14099
1158 3392 325538
403 3838 249126
1408 3350 466011
402 691 666858
910 2032 374667
2368 3736 748882
1504 1988 644055
2486 3101 896108
1835 3311 422867
2894 2939 518211
52 1390 653603
241 2929 550357
407 2000 406058
2401 2770 599101
784 1629 888010
648 871 818377
1530 2858 564232
1695 1937 7684
2397 3529 510994
1264 2820 169888
561 3828 982291
1431 3841 450883
140 599 320882
2198 3369 331634
1299 1349 872417
1661 1996 749287
391 3877 420497
623 1813 114191
210 660 806072
1825 3654 809243
1542 1652 137803
185 3434 149996
3068 3925 578594
2123 3950 405962
3773 3936 815310
353 1786 697657
1993 2176 285533
2490 3150 739346
1033 3809 987907
3105 3463 937731
700 1356 139735
1541 2856 731168
852 960 295093
910 3798 237567
845 1761 157691
1423 1550 943476
3081 3542 446003
614 2383 713153
312 3415 785313
219 2872 140775
2303 3571 498483
2038 2426 324375
1558 3629 69334
1003 3427 570595
1187 2570 159792
262 2961 709341
90 2041 1234
2094 3007 939616
3599 3670 671382
241 912 486253
1688 2543 226176
523 932 512601
898 2841 528230
2232 3844 368008
828 2765 405194
620 3378 520506
2313 3468 378899
1913 3547 265905
1511 3515 953574
2422 2897 946166
461 1503 148708
1335 3679 249991
632 2232 464832
816 1214 121027
1222 1643 939791
2614 2768 595169
1278 3275 546988
1176 2174 724900
431 690 358410
2357 3938 749183
524 1792 37996
1584 1822 723330
2454 3928 129562
19 1112 842377
1241 2139 432371
360 2282 59336
1451 3634 432613
439 2159 586140
1691 2941 943181
453 1650 175118
1637 2173 317262
108 3633 563083
387 3315 457888
877 1498 529907
3606 3988 663499
329 2270 263858
72 3665 367844
630 863 838002
2553 2770 489295
1951 3006 758944
994 1422 109468
978 3036 689575
292 2471 781962
360 1521 367811
1126 2619 568151
1807 2118 806420
1471 2328 226843
2172 2453 860057
527 1574 914610
1822 3877 297967
766 1650 759312
685 2234 820289
161 3155 236932
2475 3866 622452
2484 2639 851930
953 2790 357736
1562 3633 715558
405 1804 358010
463 2682 903936
503 3425 263812
1620 1744 645461
205 1056 366145
718 1697 21651
2629 3192 553517
1434 1830 524352
619 1364 597657
2180 3100 37289
2658 2937 727444
1021 3751 506126
1309 3175 378980
1121 1270 104952
2325 2934 277156
373 1431 134225
3082 3353 425417
786 951 67598
1304 2149 112569
1600 3313 883100
602 610 606036
398 1630 657786
2876 2938 469312
410 1857 338581
3161 3343 541257
669 773 413981
206 2895 677334
664 1157 470119
262 2812 160620
1183 2124 590219
284 3077 990828
2672 3474 236809
811 2350 232098
558 2123 240507
1057 3718 940201
738 2666 180973
648 3632 17179
295 2334 518687
453 909 693498
1425 2091 655621
2726 3645 958697
1398 2473 846522
2208 3283 308871
682 3381 273780
241 2090 329849
442 756 270587
1755 1768 746570
88 3299 183217
892 1986 164477
2317 3484 286567
2313 3457 981645
785 2154 339394
419 1028 17601
152 2252 34634
32 744 212724
1185 2234 125831
821 2952 671585
2602 3743 560024
587 2960 261267
422 3437 935935
2357 3878 174247
354 2383 967032
3411 3748 583802
1662 1701 740305
335 2045 677048
278 1411 334233
1450 3242 925536
1545 3179 984490
504 3555 997076
293 823 689498
758 3001 233727
3006 3354 72110
2390 3101 83872
801 2544 577885
1487 2850 827929
250 2898 196559
2491 2835 954360
724 2022 847904
1214 1576 60408
2290 2750 789052
140 3860 804052
2220 3217 603405
1958 2682 42857
853 2554 140009
791 3702 929495
304 1072 656744
1631 3138 447587
3861 3992 973608
248 1074 827535
1008 3716 270637
207 2060 722496
2112 2426 390064
1107 1869 724021
12 1078 340873
1087 1154 980927
2226 2935 321230
3679 3856 728719
199 3266 612580
799 1226 990005
762 1806 858072
3399 3866 906279
2247 2329 401056
311 550 414515
684 1627 546878
1557 3066 376032
2000 2836 246257
418 2030 870464
1138 1296 203015
2070 2521 91813
427 3634 113618
2500 3032 57483
1131 1630 760164
1940 2539 308713
1054 2623 262339
285 532 793756
317 3719 799755
137 2574 969785
1390 1626 751432
405 3695 118304
218 473 897938
2189 3324 877321
24 454 778951
188 3345 509242
750 901 275865
1034 3593 968748
1349 1350 52466
275 1457 880954
1665 3242 666579
2421 3026 54625
1330 2639 35098
1179 3268 982421
590 1202 319227
1390 3893 962923
1135 2642 811672
1352 2586 445058
287 2100 722759
1743 2919 891034
1336 3873 853050
361 2805 295470
1430 1690 826460
880 1310 559638
1899 3654 68840
2143 2881 630581
1804 3277 37222
629 1828 583808
2886 3080 64094
1646 2350 794188
1032 2223 227523
1379 2082 148235
1552 2808 641924
40 365 155585
3 3693 533835
1195 2573 71977
728 3776 279254
1351 2907 464234
1511 1793 595665
1957 3790 726015
145 821 736237
20 3254 325615
255 1157 548774
1521 2531 440813
1876 2117 500505
3070 3952 563429
3198 3930 592508
548 3536 399415
2058 3770 945559
14 3435 437348
510 1450 798520
529 2039 365773
6 783 467281
1133 3313 896802
1781 1946 246677
1733 2804 102098
2014 2233 577295
1549 2742 225842
1670 2509 664251
68 1456 956616
1416 3258 897125
288 1296 229653
1654 2413 618787
1694 2786 706452
1083 2496 648232
238 1525 977964
2823 3624 283977
919 1916 845525
424 3114 159546
491 3365 789002
334 2258 976259
1459 2897 973906
1309 3465 623911
2252 3002 475048
704 1850 484483
1289 3374 152720
3253 3349 559542
268 3583 813809
1460 3733 282232
1007 3449 943074
2009 3782 233683
1241 2620 952579
878 1057 981887
790 3660 305241
190 716 303090
673 2004 254815
1256 1394 746164
1190 1288 870783
2650 3098 854515
1682 3656 877963
757 2016 414097
635 2440 843689
1864 3020 912745
1259 2653 756404
2500 2843 597471
1590 3867 51474
758 1260 129082
2900 2922 114271
2057 2349 368920
30 924 52575
1138 3239 470590
1336 3930 115576
1025 3301 961440
559 2122 148444
2879 3059 151638
350 1000 455505
1757 3825 729116
1030 1259 532015
3438 3530 194363
361 803 514745
1378 3600 919882
321 1287 676163
249 2312 703463
785 2041 500022
2486 3663 887432
13 2124 652431
189 1629 82540
1447 2746 923921
1328 3113 47359
1829 2130 823719
574 3860 163670
532 808 964957
780 972 587620
787 2821 944404
809 1658 308067
241 3781 792431
1025 1762 932619
859 3917 374065
3838 3971 747392
2151 3197 937874
2724 3269 481733
3291 3884 882264
600 1207 255043
572 1993 594215
977 3154 531872
1396 3394 736005
770 2179 145766
686 2798 522976
524 1215 883298
72 959 937449
2833 3692 200172
566 2983 140407
2830 3582 917965
154 2226 236310
793 1482 595463
1018 3229 399208
1023 1407 299978
204 3141 896663
1770 2117 629538
1415 2728 29610
1561 2864 953301
2478 3389 80635
148 1660 860217
2114 3885 428722
1029 2424 730555
1887 2046 73783
1095 3068 767189
1425 2208 259744
676 2089 441865
2091 3627 544592
1306 1589 538504
694 2891 388982
1194 3526 494641
95 3307 626877
1169 2082 379905
320 3724 801951
1766 1859 145370
1400 3191 555930
1144 1631 556605
1257 3009 547047
3198 3954 948353
2440 2458 993398
2317 3440 822591
2412 2433 870249
1310 3932 856330
1568 3656 892649
1866 3871 378415
1593 3266 129957
761 1523 527587
2481 3770 717195
75 1528 728392
2233 2532 30831
2324 3984 705148
756 2575 127911
1177 2418 727842
337 1507 751849
207 2509 273715
1276 1799 576980
3233 3674 437740
2154 3172 297861
33 367 701935
760 2266 704819
2249 3943 179142
1175 1443 652249
1354 2351 751018
210 1549 855354
1398 3070 799912
345 3113 213711
445 3929 201736
2186 3100 287889
399 3818 568273
929 2687 958538
872 3506 1138
2314 3000 518665
20 3601 381367
1568 2972 445576
2326 3317 152997
2239 2782 849341
302 3226 213621
1763 2390 740720
2162 2279 696890
1200 2552 777818
705 1443 530689
56 2933 693355
1950 3656 877374
2627 3318 843293
1246 1305 826609
2244 3895 617390
548 3937 792616
1559 2937 822730
1567 2631 489243
470 3521 10442
1340 2264 607498
381 1197 459553
1736 3498 251561
2815 3462 218187
413 3107 763843
1717 2656 655737
2592 3459 656636
75 502 451924
3133 3158 329490
401 3005 890312
344 3196 576575
725 2694 422123
2248 2812 945621
1809 2626 528435
348 1732 648847
192 3800 459854
281 3259 810798
1270 3685 915299
1194 2842 546783
2685 3595 885788
997 2790 710131
1483 1924 583207
48 3730 198371
1669 1890 949348
2238 2456 163079
2781 3656 698879
3413 3862 174137
1034 2660 414173
2228 2312 209015
1095 1264 80609
2612 2883 39398
535 1367 209232
582 926 16962
2602 3649 263203
997 1058 649792
77 1065 456924
926 3308 340337
1797 3586 989370
1897 3970 855949
1337 3343 753212
2298 2578 87823
296 1696 436358
1221 3281 737291
243 1222 419893
2218 3798 528950
1591 2646 746014
2305 2515 530939
453 3204 210876
423 927 184772
876 2111 548467
409 2441 155044
2264 2456 747339
1736 2974 424911
266 2330 386132
159 2128 580350
70 1461 686995
2584 3475 437652
2140 2766 490104
1995 3418 774878
293 2767 500989
2733 3586 265397
1349 2630 140204
322 1969 301940
587 2881 316621
1013 1097 414748
1715 2557 278817
1063 2031 365753
1149 2715 15892
819 3143 251309
2261 3698 927953
687 1847 799038
828 2436 468738
2797 2992 857059
932 2029 733998
1906 3393 3094
654 1108 709651
2170 3824 116033
884 1929 269533
1702 2173 864675
1399 1834 635288
1787 2437 613486
1177 1224 954313
216 2267 921461
1499 3327 423489
1677 3404 362882
410 1123 836341
233 2774 14510
2161 3160 851393
333 693 353446
1721 2518 779197
304 1361 145985
1833 2847 719209
99 1512 155424
2974 3777 272922
1805 2815 904678
2049 2928 949087
1701 2390 717671
1212 1252 59831
645 1905 540515
2444 3977 411032
1337 1993 115687
535 3978 969871
2046 3187 442322
1371 2963 906450
186 238 96255
916 2234 531182
976 2003 437234
2227 3674 930446
3224 3857 796702
724 1667 417030
11 108 426718
147 3988 439252
2371 3175 441649
693 2137 839020
2374 3143 87557
3398 3641 550142
1995 2932 63117
167 2020 673696
1876 2965 716919
2951 3667 578937
697 3410 38947
3415 3909 242934
2279 3019 426460
668 2971 228597
40 2465 471322
2215 3597 59315
1498 2092 425309
1561 1664 803329
628 3257 769556
528 646 380859
1694 3465 48268
1108 2764 920176
478 1699 966454
511 1146 145776
1460 1537 364593
783 1486 719159
450 3577 740656
1137 1759 866320
746 1088 59299
1273 2645 116297
738 3504 937990
124 3853 467450
301 1903 143927
2414 3107 925424
1236 3873 650961
1007 1829 440798
1340 1456 328726
1996 3215 377862
654 668 810959
320 3650 312232
617 3505 493321
2607 3629 393173
281 2057 771076
1985 3387 53489
974 3761 501713
3074 3154 70720
493 3872 852527
598 2489 756093
2813 3508 584747
1772 3827 624396
443 2356 772253
3050 3677 43881
851 1458 392161
279 3794 299899
2120 3555 912873
2628 3833 628378
2852 2905 132871
3433 3801 199711
2613 3526 695218
625 737 195045
1374 3092 815487
1627 3121 10888
323 1508 732346
601 2021 640139
2272 2720 176045
2552 3497 991025
1809 3876 525876
747 1241 625676
458 1118 184641
28 1743 13729
3073 3468 425172
1094 2913 912292
1801 2953 384614
1325 2499 129566
2991 3596 684285
3036 3093 583189
2061 3320 896997
66 289 478237
875 2318 115706
902 3311 877800
327 1040 905267
2564 3239 486712
1391 2857 149664
242 3823 835340
1390 3232 327288
1675 2619 54732
864 1032 646051
1320 2213 750468
802 3989 51342
509 3299 276595
690 2309 104921
3254 3929 384511
2110 2641 126254
658 1932 578847
3673 3998 866078
1348 3286 713048
2018 2563 78079
69 776 519751
1929 2537 663739
2231 2437 727390
1098 2827 208079
100 1026 47332
964 3666 673793
323 3570 472077
673 2417 571749
847 3958 173448
2247 2328 860363
327 2396 529490
430 1285 175418
169 3867 913855
3045 3559 655304
3497 3991 272329
812 3323 284346
381 1469 324669
1546 3149 261341
347 1647 421650
2593 3096 343977
3271 3459 190725
949 3700 712361
221 719 960227
131 2926 727272
121 2230 634768
2559 3444 583579
1264 2906 216311
2809 3927 111811
455 1620 136157
3270 3902 35101
3600 3712 370372
1012 2677 694423
1731 3038 154643
656 3265 994774
2886 2889 939246
1657 1796 2689
701 1588 924304
979 1899 627112
1710 2598 231919
2219 2220 912172
1321 1819 11884
45 495 576895
2820 3884 298977
1464 3500 91985
590 2389 94870
397 3836 129017
1985 2878 929718
235 3182 370696
2297 2647 229646
515 2918 411865
2187 3090 294035
2231 2974 66881
222 1051 442764
2866 3551 898263
3536 3807 677003
2758 3994 897400
2871 3776 175736
1846 2405 211970
894 1403 634266
320 2540 95133
2757 3409 113319
792 2735 91902
3308 3673 725304
2789 2858 684521
1053 2394 964327
1503 2056 20320
1278 3808 371543
3123 3544 942299
17 3867 359701
