10000000 100000
2714591 7994355 93065
5632854 6206690 38604
2313517 7391350 9484
2810137 9470341 37980
2657504 9122660 83334
7960683 9444574 45970
1153560 9238587 82935
1319591 9568375 42284
628012 4548696 48857
1061643 7368592 41828
2471952 2599534 36182
1965018 8806224 85387
6197573 7319974 15255
1524061 6845810 85595
646720 9583791 43098
2607646 9467125 3781
3761205 9629447 58719
1028735 5845931 94661
394626 7171019 22672
3972620 5436228 7615
578056 6444571 7149
925940 6230590 13372
762265 7515978 27296
6147585 7608075 67708
1733181 7191865 14428
2492631 9175341 38425
1212764 1321140 99629
2349874 9171483 45559
966144 2037244 56536
3388816 7473471 29155
567878 5696432 73725
3119933 6798467 16017
6830796 9349657 78281
1776953 2978381 86355
7227913 8244661 94571
7875441 9720543 69912
933307 2630218 91051
2621141 8629847 40924
2991758 3587285 78167
264646 9492452 67989
7705235 8993801 35866
825167 6683879 50684
2691175 5299896 81480
4468127 4678177 76212
4180885 5229140 20476
875456 5620932 41018
6745368 8251150 90676
6452771 9397348 11817
4905458 8510047 15453
88214 5170103 24256
4172555 6680256 45843
3364134 8824773 87361
275458 1180381 78536
1073290 8374909 63014
2555793 7365854 8505
886330 3431249 29437
2692968 6643700 96938
3334377 9145739 10637
5162546 7655785 16094
260351 3094351 2549
518607 6949257 82804
680802 5774030 63289
1668164 6049487 60021
7863052 9639128 34929
7004981 8526066 90722
6934572 7891310 38322
3480361 4535009 31289
385737 793651 93379
5548282 7504288 65516
1636735 8642632 42218
939284 1677591 91474
2358392 9438440 65503
3818081 6542907 31341
4405958 9378102 70468
2932024 5829383 75448
2382947 4836457 83109
8379659 9791131 18118
4922421 9173309 3854
4232152 9193948 68488
1197668 3347034 11119
3456238 6802669 5061
147713 8757460 63453
2575540 2613216 22711
4469993 6160910 28669
2815728 6831378 77044
7023179 7652184 59990
5106288 7443315 56000
240758 4882087 45660
1630590 5760965 55959
5344610 9345805 2993
1573276 8800847 5661
5478338 8948559 63121
4078127 4258143 55012
2755388 9580854 41357
9309523 9586765 57084
7002919 9126295 25619
6748935 7079261 68933
5535261 6989692 67371
5267008 5680921 14313
4612812 7536881 58922
5256226 6186088 59768
1664425 7261887 24679
541360 5922567 19157
8019772 8912725 74544
1754082 7329295 77660
4332213 7411166 3955
1411474 3236785 52889
9022071 9463086 58932
2205794 7660359 25940
7020107 7713591 55103
2969816 9695381 41190
2748054 8655150 21966
1596181 5805766 60884
1131690 4718490 80656
906234 6472571 26302
3883736 5300246 74866
6304201 9636872 2691
6573442 8658942 65777
864736 6348727 26135
401194 8874667 39725
96575 1046122 25892
1268076 6887313 73945
5380608 9425631 79710
6512297 7886516 98199
4367172 9934882 87121
693474 5235127 70856
3868340 4055680 7728
3145473 3487384 83021
53161 9494199 64108
885217 6795648 65302
1251725 1931339 78228
1335003 8677617 46303
760633 1367914 26910
8647148 9863977 55558
3014319 3078528 90439
2765650 6224144 25565
2608836 8852858 81244
4576938 6096219 43069
8665731 8959960 37267
5461378 6724068 22484
7405722 9229454 53822
423422 8183950 88824
1791335 2746605 65808
2689867 4171663 12956
9145425 9766543 43626
2532192 5535864 84122
1385049 7161430 92957
5359026 8478339 5527
7438298 9218447 87609
55715 6678717 65338
1778199 6600791 94791
7301092 7948373 18212
47697 5453549 25898
2737563 3719357 13913
3148665 4399340 80455
5592292 9935203 12646
6776414 9612984 14046
3085723 7488362 92384
5491250 6706808 47033
1595211 6762522 42102
1057072 3160549 42892
1521796 3955340 43983
6975344 7689904 8031
3211053 5732154 45594
6359717 7946067 44933
1952008 9926522 96487
1244773 6955520 9471
4330495 7885919 14184
2338096 7294655 20991
3933306 6658041 99865
2700143 9610206 56936
5343035 6081897 78732
3771800 7803370 70427
311402 2020306 81479
8073348 9966372 41196
234633 2409246 9555
1881117 2331120 54328
2283387 6556943 1174
2094394 8271127 39270
6692119 8752434 88927
1452576 4391984 99133
5665272 9311962 81029
8460356 9631683 69181
8230784 9943084 89486
532783 1212263 72209
767415 3069811 97806
5614887 9395719 95275
2171829 6966399 78661
442956 8867573 73054
5623195 9651426 41839
6312123 6559761 94414
2225032 6611256 22727
685388 5508637 54410
1432523 8177818 13845
5161137 5383656 46628
747300 2555866 30394
143018 7170024 45280
3665299 7109416 33461
4960313 5976988 76416
1600183 5833367 44193
428657 7975207 20305
4085973 9556264 45336
2025053 5064900 47075
5759070 9595815 95949
1142725 9626012 57086
6214942 7672640 4385
1519387 5901318 63754
8464667 9566616 73169
98128 4526928 66508
2876647 4690896 83042
1451441 3368205 11698
4771746 7454177 84313
1995581 2833435 49213
1591395 4096862 24634
1217407 6792812 83710
1406398 7166250 15004
2925784 5770635 16321
3906803 9550741 82936
440262 6521282 26216
1212178 7306770 2862
806165 5179970 71066
4734215 9951716 41594
2785150 8218529 53527
9284094 9398363 44921
6108728 6191174 78679
3357423 6592438 1429
1644409 5807442 43564
923763 3711501 50366
4151762 8123052 88000
1458532 9849268 177
4781048 6968482 96498
7455900 9515262 48213
7733790 7913846 49714
367373 7017883 48077
3126610 6928647 55602
2235400 4707326 29377
559193 8925107 73785
3999308 6068672 85286
2122359 9635390 53399
4487978 9723390 28282
3539919 3972811 9329
1428710 2536418 24591
4000983 9342555 58380
2226280 8250698 92615
1898775 9154926 19224
3862251 6770729 70975
2787358 5000106 30168
1372381 4873892 29475
975530 1007770 68185
731160 3745281 56162
4271078 7973564 45324
6982893 9323847 90385
3324830 5507484 49291
1575527 4282217 75570
74832 5990653 30495
2761381 8994056 9098
5181384 7761487 12807
5151730 9411552 85187
157379 8643611 9308
2388891 3025564 40467
362454 2898078 27897
7345347 9259754 68095
5369182 7050139 92924
6699430 9651398 84802
8575001 9726229 91806
1236637 2121848 69539
6418020 9530946 31025
2243753 8345923 99106
1019653 8845292 59068
6454601 6561568 47958
7311420 9459645 26764
1235750 4955669 88462
4440117 8285888 57643
4733041 4985317 25393
1634196 6076669 51621
4526002 8198517 4609
2695541 7729462 22628
1142918 2489567 84902
3851210 7258376 4554
305810 2017444 66121
133582 1681755 42117
4224871 7605602 77866
2045718 4113333 63753
1887328 9295111 65422
929306 9312721 42090
7971659 8980695 40606
3183552 9885304 86420
4326469 9724285 92338
1584845 7909187 43547
6118640 9630094 65709
5396215 7800394 99290
4541616 5654685 21243
7148903 8654948 83313
3058628 6929009 78423
1694431 4887700 24080
3868394 5052873 95738
6270050 6609832 95641
5896252 5994334 22110
188590 6419872 23306
6049965 8332137 58297
3962532 9297846 75043
2133568 2913488 16658
6651084 9282470 71606
2434397 6211478 46585
7512820 7905908 34284
5475133 8553252 19030
2084964 7565342 5431
7981215 9760984 99764
686156 8799446 35987
1534644 1939104 2304
1197401 3348842 81187
772444 8778681 14754
4889103 5429764 97223
177061 380512 8701
409683 8523646 30960
4274282 8962934 6092
6409664 6528276 91055
4815095 8805611 88621
1731211 7605056 74776
2060511 5067199 25772
3257911 9485855 74613
4030355 7867042 53293
1435809 8381796 99409
1612869 8179019 79920
2652866 6704072 89603
3135033 6927147 68888
3336811 5041125 13515
668257 9032181 19125
2399468 6037154 40532
1211931 9983018 1042
437703 9468872 75305
5528668 7335913 5659
8234060 9398313 57819
8697722 8929430 87039
893995 5633502 39904
1284886 3499950 83402
5068838 6326010 36564
5682354 7874542 4821
3911696 7617831 20640
7158364 7639978 3657
594032 1275758 72528
6122699 8651063 24792
2573074 8037363 58851
7930893 9251437 4632
145431 7417932 38133
2074188 6161732 39370
1230569 3657591 81732
3610507 9429274 56273
4231680 7047105 84320
4205468 7252320 24297
255977 5481225 34680
4132288 5244857 57378
7569649 9221713 11093
644852 7152606 62529
2649485 7086889 24311
2803970 9161077 86042
4243341 5335019 32962
4525073 8945525 62236
5197698 5693557 9340
2945876 9782019 31159
4522668 5718205 28735
963061 9857349 77374
3831079 8532710 99087
5842172 9177561 51692
4343397 7104701 54932
1029012 7147367 16008
1390707 3631406 51026
7464369 8432131 12903
726605 3629828 22811
3552297 5928198 68686
450866 583456 86890
308214 8128543 66303
4139292 9805918 99012
705005 2497816 92924
1273049 9602516 36321
3147880 8927981 83687
6779285 8260342 90745
2927720 6760005 22875
7486609 9056975 69054
879786 3555257 97252
4138712 5648473 48117
4783607 8651715 72682
2618018 4589524 28325
7633382 7810880 26140
1826307 9083928 28656
528260 2878980 92887
8562667 8788601 88523
669764 1716321 48528
773295 1208991 51488
4169433 5378045 6745
2334257 7991649 61808
985971 8539766 45414
4428800 6120341 34937
4457126 6270074 62168
612732 6983266 46095
1628274 3491711 90707
4570729 9421161 95659
5240492 9026037 11979
2874565 8965834 1626
4343879 9242405 71058
2335527 6649150 5314
3227311 3391645 7636
2072725 7820444 44328
4793921 8024015 30754
1777187 1786183 43485
5921812 7148631 51548
3039338 5342973 22276
2751349 6885361 79120
4179681 9759925 44953
6381307 9002329 5183
5268717 8167831 57062
1395141 6490383 48706
1214371 5984217 85501
4008231 4575052 79422
4205806 8310766 72960
5459396 6965643 94771
1015085 3217191 54095
6282785 6555820 39455
462465 5134940 15731
5196245 6843771 18060
4628839 9601429 2242
3635573 8858491 13734
4023549 4849944 97950
1941347 7009050 22533
7304824 8663504 33298
1894136 5629146 9045
1362689 9888908 40481
7918508 8259355 23265
998811 5569799 85730
766043 6014542 45852
367471 2548954 91043
1742313 9767548 26615
5765861 8381282 92910
2979233 5291263 34256
4101766 5112438 14111
6051416 7006574 43257
5976813 9411833 5945
6917294 7671187 40804
6656911 8669997 10602
4342641 7200891 76644
3904846 9749844 60467
8095889 9517392 2779
7898673 8438856 84992
3394257 3631767 92606
12374 3282375 5043
1596487 6063789 27968
2040601 8056096 39800
1474246 5878393 27339
1619197 8131157 97335
2929799 4990149 98225
5006443 8894994 64421
2483262 9507234 98164
1702394 7946090 96836
1577856 6687386 7445
7376582 9479992 19818
8973068 9901387 99959
7329356 9545515 56911
5423907 6685508 31157
3712847 7043103 78665
1926535 9972901 68813
7341112 7495696 80159
2495309 2505533 87392
4197702 9703697 33481
885087 7316886 27688
840683 2881430 4270
1860501 5299169 93689
3976812 5144876 39204
1830383 8133724 63110
6281233 8059582 22565
5076250 9986116 11817
6345063 7327227 7512
1541574 2349112 2821
2052808 3728967 16874
1886045 6378800 1961
606489 2726727 99742
4727111 7103580 98910
337152 3596743 60137
1730466 5492708 90520
528050 6072171 50101
3694736 5604299 52568
3806553 4465714 79794
3930418 6007287 28905
2252605 6549591 98065
3366465 8631405 84109
1754245 3584778 27188
6684521 8997707 47119
7599783 9334858 43861
3659921 7343918 90679
3416088 4066793 18728
2533246 9627175 39379
985814 3433727 21444
9281960 9880496 45082
6430086 7410866 97687
2312903 2625283 45443
5897680 9725744 16039
5098552 9552932 13745
5214687 9000051 64954
2043913 8874607 25223
5457751 9334592 41310
7990996 9669672 68484
1493161 8125403 18563
775120 3563199 15410
702337 5008282 45496
1222321 3327619 58398
3053363 6067764 72429
5122646 5183803 70981
5813900 6639049 85667
1199313 8295206 76625
3050256 8120430 34375
1361740 5236279 41722
3361682 6746577 34882
6924880 8081492 26353
4449513 9296902 28690
5671833 9458750 56308
1739596 1933500 26022
305930 9439750 65020
5253649 6293263 4068
3548855 4978930 19732
4185636 7571907 69987
3106282 8063727 6265
1664356 4810303 84298
1715590 5408146 25530
2541943 4705048 75042
4070633 6680149 46875
1130001 1443294 2822
1435930 4385668 42572
245544 2450688 12572
5224473 9671108 77778
2796379 8090840 63413
2077179 8419012 27140
1299797 2599719 53794
3884095 4315308 61940
6857250 8425977 83339
3444235 7417372 79839
2080599 4887528 9839
1789547 8483421 62120
4240235 6842345 7663
2971270 3911342 32135
2649048 4518534 44865
6595712 9028814 80228
411860 3472306 79946
2726100 6812307 95253
5238283 9904392 68855
2655654 4304083 13089
4736252 5383923 16968
5736025 7593762 6514
2578369 3755883 63100
2679898 5549638 90794
715038 6828386 9327
2260203 3773251 21390
4169832 5732508 33250
974959 4649778 45556
1961384 3395703 190
7699785 8646591 72196
5600059 6259680 24799
3193821 3793000 77175
599514 9466055 55544
2145952 6678967 21533
6669761 8974337 52922
1179088 5263940 13124
1950123 7316830 61983
3866432 9116252 36942
3593987 7228340 32644
2240577 5828531 48780
1016608 2117079 48839
3141878 4809607 59011
4935406 7925473 41417
4604439 9307302 3720
1274199 9228835 78057
4898110 4969638 58348
2286467 2827586 24822
6489570 8669251 41073
3642864 5897590 35060
1675508 1726120 75636
2440640 6359550 92244
2017780 6289479 18202
5848490 6953185 60026
6260486 7389907 80816
3593628 8005672 55014
1288037 2903781 41003
6762737 8247719 43822
4187559 4737288 13072
728632 8380151 10661
2572010 3380044 53133
5012649 5755681 12682
1302128 1664277 46813
4898831 9666969 99997
7056876 8575210 76834
3166855 6856026 82506
6971243 8927393 2638
3733979 5968396 50356
328570 437889 3995
841642 3682872 497
7062916 9768656 72506
421789 5334948 1507
6999224 9950823 3634
1497637 4414406 86954
2513986 2989615 60181
9790821 9845641 27035
7589679 8773033 14629
7257780 8292317 64959
7586350 9759026 2847
944343 8479373 85719
712998 5579871 48634
3651138 5252377 83581
3601961 4970236 99156
5990222 7615949 29913
2646286 6677177 19528
4953458 6937358 81520
2543136 2880746 70904
3351805 8311727 28683
5627182 7476687 31384
4106554 7079534 75727
365253 2202776 5076
3230239 9971505 56214
1430172 4941740 74526
931962 9145680 6826
1275594 7609138 53111
6395122 7062847 22921
2459944 6392994 82408
771671 5163898 34212
3708933 8248357 77745
2356670 7844242 651
725847 9432397 3426
2253825 3956085 74930
6210039 7902609 16670
7048288 8800917 48631
8323881 9007743 74120
4377207 7235354 53318
3628347 4700128 13262
82536 1308596 1284
1333101 7533881 49640
8210846 9890550 93881
1711497 1839298 36079
4093122 9931276 92164
2819513 5606206 94772
1620429 6222876 59411
628172 7771507 83292
1961979 7521730 34997
2221857 3215298 79696
4820744 9444912 88291
6446196 8670196 38523
4212188 6881042 29072
1108890 9822421 68369
1040165 6158501 61491
6450665 9162723 97355
5385598 7161789 17783
4921200 5673457 62306
3520844 7635435 84035
3367084 9355842 5891
2811995 3851890 42987
7140181 9258190 13182
2995057 3470377 10575
3292798 6224129 35817
1292499 9451298 92333
2970342 8418314 55055
7467697 8096454 40653
3017653 6101832 30461
5364139 9054849 65895
927042 2148174 49331
3670418 4778931 61325
13405 4435463 35867
7430519 7542939 6243
1953515 3654648 15392
2505684 7463498 66689
2950191 4098017 1354
2934239 4853073 97807
3510078 9036070 31812
4400208 7840539 86660
2322786 9064734 13701
172117 2735151 8983
3349795 5264907 44445
2807845 5785662 74964
1691905 7277711 45963
5923650 9783394 9460
3881411 7090339 76002
1250835 1708046 10240
1905853 4760912 46309
5117802 7637665 62869
4940677 7440587 27602
129056 3170730 62752
3478850 6179713 27658
6140511 9264511 51854
1015475 3472767 29565
4577790 9396416 12958
5603602 9003107 10720
711152 9579604 61554
5133356 6489844 38817
4952505 5287373 56618
228049 7815374 13557
5915131 9742976 42612
2094843 4405728 21461
6849738 8235353 2323
1767179 2101593 75089
6344968 7147510 87857
4464921 9460468 7315
4044524 8171189 18466
649095 3050719 68173
7887913 8003224 55545
244531 5818597 99946
2558088 5561573 15076
2483652 7517052 26270
5954865 9333390 77975
3657188 3951334 45153
1098843 7348630 6473
436487 3075662 71393
3763202 7560154 15917
2878620 4412297 82987
2300209 8363145 86210
5061091 9135043 4807
134989 135531 82731
168934 9566417 66382
1092687 6123799 16123
3370662 9780986 83808
7129615 9932168 82650
82453 2838641 74664
2726386 7642606 37865
3037577 6658655 50161
3641643 3917074 66721
3052116 8627853 44164
1949012 5703456 96046
831743 5269872 64979
4714478 8878910 88777
2249572 7930601 69763
130762 2181739 15729
3429764 7536731 14534
263116 9804428 73491
6921771 9942294 11068
563413 7008807 44493
1707617 8891881 96608
3656629 5836045 63
4488371 5432091 69934
7713422 9202848 48843
3602200 9649801 14766
1788315 2296914 12856
5726677 7104044 65938
5531105 7534930 29054
5608422 7989750 67176
4998556 9235842 46940
3890436 6780335 54556
2242832 9893295 11184
191274 6193358 15907
279644 7904696 35106
728487 1506895 1258
3295209 8459606 98171
2915604 8372462 41200
450534 8338401 72304
1083807 8575307 78405
327500 3267335 76960
6014275 7107834 83748
2985183 7001128 26579
3612720 5710837 34205
5990480 8728627 38900
8080085 9235318 45794
7694923 9597696 57354
3412219 8583737 72957
2953419 9438489 39842
542075 3038647 31500
6120480 6305981 58999
2320255 9213793 83184
5305437 6197541 84311
1434508 7940472 95147
163134 9874677 1978
759571 9713577 37296
357266 3575723 48570
733077 6285836 32306
3322387 9239255 87146
8878581 9781329 25792
3010082 8418161 31772
7631953 9985433 68378
4068618 6345845 90167
4286316 7669281 24674
4464429 6677345 4160
2282759 8907273 63730
4999348 6820055 37347
1568626 5732424 39534
1571162 7417284 78788
2704431 2966095 76469
3546575 8492528 94629
8178348 8477960 26581
2546577 7646726 72425
